entity,label,source_url
Spain,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
Stockholm,GPE,https://en.wikipedia.org/wiki/Smart_city
Stuttgart,GPE,https://en.wikipedia.org/wiki/Computational_design
Supeno Mardi Susiki,GPE,https://en.wikipedia.org/wiki/Smart_city
Suphat,GPE,https://en.wikipedia.org/wiki/Generative_design
Switzerland,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
Sydney,GPE,https://en.wikipedia.org/wiki/Computational_design
Sydney Australia,GPE,https://en.wikipedia.org/wiki/Digital_architecture
Tainan[166,GPE,https://en.wikipedia.org/wiki/Smart_city
Taipei,GPE,https://en.wikipedia.org/wiki/Smart_city
Taiwan,GPE,https://en.wikipedia.org/wiki/Smart_city
"Taoyuan,[165",GPE,https://en.wikipedia.org/wiki/Smart_city
Tehran,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
The Netherlands,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
Tokyo,GPE,https://en.wikipedia.org/wiki/Smart_city
Toronto,GPE,https://parametric-architecture.com/ai-in-architecture/
Tuba,GPE,https://en.wikipedia.org/wiki/Smart_city
Turkey,GPE,https://en.wikipedia.org/wiki/Computational_design
U. V.,GPE,https://en.wikipedia.org/wiki/Machine_learning
U.S.,GPE,https://parametric-architecture.com/ai-in-architecture/
U.S.,GPE,https://en.wikipedia.org/wiki/Smart_city
U.S.,GPE,https://en.wikipedia.org/wiki/Digital_architecture
U.S.,GPE,https://en.wikipedia.org/wiki/Machine_learning
U.S.,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
UAE,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
UK,GPE,https://en.wikipedia.org/wiki/Smart_city
UK,GPE,https://en.wikipedia.org/wiki/Machine_learning
UK,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
UK,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
US,GPE,https://en.wikipedia.org/wiki/Computational_design
US,GPE,https://en.wikipedia.org/wiki/Machine_learning
US,GPE,https://en.wikipedia.org/wiki/Knowledge_graph
US,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
USA,GPE,https://en.wikipedia.org/wiki/Smart_city
United Arab Emirates,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
United Kingdom,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
United States,GPE,https://en.wikipedia.org/wiki/Smart_city
United States,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
United States,GPE,https://en.wikipedia.org/wiki/Simulation
Upper Saddle River,GPE,https://en.wikipedia.org/wiki/Machine_learning
Upper Saddle River,GPE,https://en.wikipedia.org/wiki/Simulation
Uttar Pradesh,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
Vancouver,GPE,https://en.wikipedia.org/wiki/Simulation
Vauthier C,GPE,https://en.wikipedia.org/wiki/Simulation
WA,GPE,https://en.wikipedia.org/wiki/Machine_learning
WI,GPE,https://en.wikipedia.org/wiki/Simulation
Weipeng,GPE,https://en.wikipedia.org/wiki/Smart_city
Yabuki,GPE,https://drarch.org/index.php/drarch/article/view/139
Zhang,GPE,https://drarch.org/index.php/drarch/article/view/139
the Cyberport Zone,GPE,https://en.wikipedia.org/wiki/Smart_city
the Kista Science City,GPE,https://en.wikipedia.org/wiki/Smart_city
the Soviet Union,GPE,https://en.wikipedia.org/wiki/Machine_learning
the United Kingdom,GPE,https://en.wikipedia.org/wiki/Smart_city
the United Kingdom,GPE,https://en.wikipedia.org/wiki/Building_information_modeling
the United States,GPE,https://en.wikipedia.org/wiki/Machine_learning
Álvarez-Díaz,GPE,https://drarch.org/index.php/drarch/article/view/139
İ.,GPE,https://drarch.org/index.php/drarch/article/view/139
İstanbul,GPE,https://drarch.org/index.php/drarch/article/view/139
İstanbul Teknik Üniversitesi.,GPE,https://drarch.org/index.php/drarch/article/view/139
"""Design Computing and Cognition",ORG,https://en.wikipedia.org/wiki/Computational_design
'PaxSims' blog,ORG,https://en.wikipedia.org/wiki/Simulation
".
Wang",ORG,https://drarch.org/index.php/drarch/article/view/139
4Site Press,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
82,ORG,https://en.wikipedia.org/wiki/Smart_city
A Machine Learning,ORG,https://drarch.org/index.php/drarch/article/view/139
AAA,ORG,https://en.wikipedia.org/wiki/Computational_design
AAAI,ORG,https://drarch.org/index.php/drarch/article/view/139
AAAI/MIT Press,ORG,https://en.wikipedia.org/wiki/Machine_learning
ABC News,ORG,https://en.wikipedia.org/wiki/Smart_city
ABViewer,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
ACADIA,ORG,https://en.wikipedia.org/wiki/Digital_architecture
ACL,ORG,https://en.wikipedia.org/wiki/Machine_learning
ACM,ORG,https://en.wikipedia.org/wiki/Smart_city
ACM,ORG,https://en.wikipedia.org/wiki/Generative_design
ACM,ORG,https://en.wikipedia.org/wiki/Simulation
ACM Computing Surveys,ORG,https://en.wikipedia.org/wiki/Machine_learning
ACM Computing Surveys.,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
ACM SIGMOD,ORG,https://en.wikipedia.org/wiki/Machine_learning
AEC,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
AEC Magazine,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
AECbytes,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
"AIA, C.C.",ORG,https://en.wikipedia.org/wiki/Building_information_modeling
AID,ORG,https://en.wikipedia.org/wiki/Computational_design
AISTATS,ORG,https://en.wikipedia.org/wiki/Machine_learning
AND Construction,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
ANN,ORG,https://drarch.org/index.php/drarch/article/view/139
ANZ Journal of Surgery,ORG,https://en.wikipedia.org/wiki/Simulation
ASCN,ORG,https://en.wikipedia.org/wiki/Smart_city
ASEAN,ORG,https://en.wikipedia.org/wiki/Smart_city
ASP,ORG,https://en.wikipedia.org/wiki/Simulation
ASPE,ORG,https://en.wikipedia.org/wiki/Simulation
ASQ Quality Press,ORG,https://en.wikipedia.org/wiki/Simulation
AT&T,ORG,https://en.wikipedia.org/wiki/Smart_city
AT&T Labs-Research,ORG,https://en.wikipedia.org/wiki/Machine_learning
Abingdon,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Accuscore,ORG,https://en.wikipedia.org/wiki/Simulation
Acornsoft,ORG,https://en.wikipedia.org/wiki/Simulation
Acta Polytechnica Hungarica,ORG,https://en.wikipedia.org/wiki/Machine_learning
Advanced Engineering Informatics,ORG,https://drarch.org/index.php/drarch/article/view/139
Advanced Engineering Informatics.,ORG,https://en.wikipedia.org/wiki/Generative_design
Advances in Neural Information Processing Systems,ORG,https://en.wikipedia.org/wiki/Machine_learning
Aecbytes.com,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Africa's,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
African Union Commission,ORG,https://en.wikipedia.org/wiki/Smart_city
AgiliCity,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Agricultural and Forest Meteorology,ORG,https://en.wikipedia.org/wiki/Machine_learning
Ain Shams Engineering Journal,ORG,https://drarch.org/index.php/drarch/article/view/139
Airbnb,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Alibaba,ORG,https://en.wikipedia.org/wiki/Smart_city
Alliance for Telecommunications Industry Solutions,ORG,https://en.wikipedia.org/wiki/Smart_city
Amazon,ORG,https://en.wikipedia.org/wiki/Machine_learning
Amazon,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Amirkabir University of Technology.[67,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Amity University,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Analytics India Magazine,ORG,https://en.wikipedia.org/wiki/Machine_learning
Anesthesiol Clin.,ORG,https://en.wikipedia.org/wiki/Simulation
Ann Surg.,ORG,https://en.wikipedia.org/wiki/Simulation
Annual Review of Ecology and Systematics,ORG,https://en.wikipedia.org/wiki/Generative_design
Annual Review of Environment and Resources,ORG,https://en.wikipedia.org/wiki/Smart_city
Annual Review of Law and Social Science,ORG,https://en.wikipedia.org/wiki/Smart_city
Apollo,ORG,https://en.wikipedia.org/wiki/Smart_city
Apple,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Applied Energy,ORG,https://drarch.org/index.php/drarch/article/view/139
Applied Energy,ORG,https://en.wikipedia.org/wiki/Generative_design
Applied Mathematics and Nonlinear Sciences,ORG,https://drarch.org/index.php/drarch/article/view/139
Arch Daily,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Arch. Esp. Urol,ORG,https://en.wikipedia.org/wiki/Simulation
ArchDaily,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
ArchiCAD,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
ArchiVinci,ORG,https://www.archivinci.com/blogs/ai-for-urban-planning
Architect Magazine,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Architectural League of New York,ORG,https://en.wikipedia.org/wiki/Smart_city
Ars Technica,ORG,https://en.wikipedia.org/wiki/Machine_learning
Artificial Intelligence Review.,ORG,https://en.wikipedia.org/wiki/Machine_learning
Artificial Intelligence Review.,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Arup,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Asian Geographer.,ORG,https://en.wikipedia.org/wiki/Smart_city
Associated General Contractors of America,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Association for Computational Linguistics,ORG,https://en.wikipedia.org/wiki/Machine_learning
Association for Computational Linguistics,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Association for Computer-Aided Design in Architecture,ORG,https://en.wikipedia.org/wiki/Digital_architecture
Association for Computing Machinery,ORG,https://en.wikipedia.org/wiki/Smart_city
Association for Computing Machinery,ORG,https://en.wikipedia.org/wiki/Machine_learning
Association of Southeast Asian Nations,ORG,https://en.wikipedia.org/wiki/Smart_city
Association of Standardized Patient Educators News,ORG,https://en.wikipedia.org/wiki/Simulation
Atari,ORG,https://en.wikipedia.org/wiki/Simulation
Atul,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
AtulHost,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
AutoTURN,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Autodesk,ORG,https://parametric-architecture.com/ai-in-architecture/
Autodesk,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Autodesk,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
"Autodesk, Inc",ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Automation In Construction,ORG,https://drarch.org/index.php/drarch/article/view/139
Automation in Construction,ORG,https://drarch.org/index.php/drarch/article/view/139
Automation in Construction,ORG,https://en.wikipedia.org/wiki/Generative_design
Automation in Construction,ORG,https://en.wikipedia.org/wiki/Machine_learning
Automation in Construction.,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Autonomous Decentralized Systems,ORG,https://en.wikipedia.org/wiki/Simulation
Avedition,ORG,https://en.wikipedia.org/wiki/Computational_design
BBC News,ORG,https://en.wikipedia.org/wiki/Machine_learning
BCA,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BCIT,ORG,https://en.wikipedia.org/wiki/Simulation
BIM,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Africa,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Africa Initiative,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Cluster,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Crunch,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Institute,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Plus,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Task Group,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM Thinkspace,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIM and France,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIMKlaster,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIMaS,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIMaS.sk,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIMinNZ,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BIMplus,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BS EN ISO 19650 Guidance,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BSI,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BSI Group,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Baidu,ORG,https://en.wikipedia.org/wiki/Smart_city
Bank of Canada,ORG,https://en.wikipedia.org/wiki/Simulation
Bank of Finland Studies,ORG,https://en.wikipedia.org/wiki/Simulation
Barnard College's,ORG,https://en.wikipedia.org/wiki/Simulation
Basel/Berlin,ORG,https://en.wikipedia.org/wiki/Digital_architecture
Basic Books,ORG,https://en.wikipedia.org/wiki/Machine_learning
"Ben-Gal, I.",ORG,https://en.wikipedia.org/wiki/Smart_city
Bengaluru News,ORG,https://en.wikipedia.org/wiki/Smart_city
Benj,ORG,https://en.wikipedia.org/wiki/Machine_learning
Bentley Systems,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Bentley Systems,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Big Chaos,ORG,https://en.wikipedia.org/wiki/Machine_learning
Bimtaskgroup.org,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Bing,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Birkhäuser Verlag,ORG,https://en.wikipedia.org/wiki/Digital_architecture
Bitnine.net,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
BizTech Magazine,ORG,https://en.wikipedia.org/wiki/Simulation
Bloomberg Philanthropies,ORG,https://en.wikipedia.org/wiki/Smart_city
Boker JR,ORG,https://en.wikipedia.org/wiki/Simulation
"Bozonnet, E.",ORG,https://drarch.org/index.php/drarch/article/view/139
BricsCAD,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
British Standards Institute,ORG,https://en.wikipedia.org/wiki/Smart_city
Bruzzone A.G.,ORG,https://en.wikipedia.org/wiki/Simulation
BuildSmart,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Building Sciences Monthly,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Building and Construction Authority,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Building and Environment,ORG,https://drarch.org/index.php/drarch/article/view/139
BuildingSMART,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BuildingSmart Hong Kong,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
BuildingSmart International,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Bulletin of Mathematical Biophysics,ORG,https://en.wikipedia.org/wiki/Neural_network
"Bullock, M.",ORG,https://drarch.org/index.php/drarch/article/view/139
Business Horizons,ORG,https://drarch.org/index.php/drarch/article/view/139
Business Weekly,ORG,https://en.wikipedia.org/wiki/Machine_learning
"C.Soddu, E.Colabella",ORG,https://en.wikipedia.org/wiki/Generative_design
C3D Labs,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
CAADFutures Foundation,ORG,https://en.wikipedia.org/wiki/Digital_architecture
CAADRIA,ORG,https://drarch.org/index.php/drarch/article/view/139
CAADRIA,ORG,https://en.wikipedia.org/wiki/Digital_architecture
CAD,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
CADE,ORG,https://en.wikipedia.org/wiki/Simulation
CAE,ORG,https://en.wikipedia.org/wiki/Simulation
CAEWatch,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
CAM,ORG,https://en.wikipedia.org/wiki/Computational_design
CANBIM,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CDBB,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CERL,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CEUR Workshop Proceedings,ORG,https://drarch.org/index.php/drarch/article/view/139
CIA,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
CIB,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CIDB Malaysia,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CIMdata,ORG,https://en.wikipedia.org/wiki/Generative_design
CIOB,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CIRP Annals -,ORG,https://en.wikipedia.org/wiki/Generative_design
CITA,ORG,https://en.wikipedia.org/wiki/Computational_design
CITP,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CLTC,ORG,https://en.wikipedia.org/wiki/Machine_learning
CNN,ORG,https://drarch.org/index.php/drarch/article/view/139
CNN Tech,ORG,https://en.wikipedia.org/wiki/Simulation
COBie,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CRC Press,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CRIDA,ORG,https://en.wikipedia.org/wiki/Computational_design
CSTB,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
CT197-BIM,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Cable News Network,ORG,https://en.wikipedia.org/wiki/Simulation
"Caetano, I.",ORG,https://drarch.org/index.php/drarch/article/view/139
Cambridge Dictionary,ORG,https://en.wikipedia.org/wiki/Simulation
Cambridge University Press,ORG,https://en.wikipedia.org/wiki/Machine_learning
Cambridge University Press,ORG,https://en.wikipedia.org/wiki/Simulation
Canada BIM Council,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Carnegie Mellon,ORG,https://en.wikipedia.org/wiki/Computational_design
Carnegie-Mellon University,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Center for Advancement of Distance Education,ORG,https://en.wikipedia.org/wiki/Simulation
Center for Immersive and Simulation-based Learning,ORG,https://en.wikipedia.org/wiki/Simulation
Center for Strategic and International Studies,ORG,https://en.wikipedia.org/wiki/Smart_city
Center for Technology in Government University at Albany,ORG,https://en.wikipedia.org/wiki/Smart_city
Centre for Digital Built Britain,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Cham,ORG,https://en.wikipedia.org/wiki/Smart_city
Cham,ORG,https://en.wikipedia.org/wiki/Machine_learning
"Cham.
Su, Z.",ORG,https://drarch.org/index.php/drarch/article/view/139
Chamber of Architects,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Chaos,ORG,https://parametric-architecture.com/ai-in-architecture/
Chapman & Hall/CRC Press LLC,ORG,https://en.wikipedia.org/wiki/Machine_learning
"Chardon, S.",ORG,https://drarch.org/index.php/drarch/article/view/139
Chemical Science.,ORG,https://en.wikipedia.org/wiki/Machine_learning
Chuck Eastman's,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Cinematch,ORG,https://en.wikipedia.org/wiki/Machine_learning
Cisco,ORG,https://en.wikipedia.org/wiki/Smart_city
Cisco Systems,ORG,https://en.wikipedia.org/wiki/Smart_city
City Brain.[146][147,ORG,https://en.wikipedia.org/wiki/Smart_city
City Journal,ORG,https://en.wikipedia.org/wiki/Smart_city
Coast Guard,ORG,https://en.wikipedia.org/wiki/Simulation
Cobalt,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
College of Architecture,ORG,https://en.wikipedia.org/wiki/Computational_design
Columbia University Press,ORG,https://en.wikipedia.org/wiki/Smart_city
Commercial Times,ORG,https://en.wikipedia.org/wiki/Smart_city
Commission for Racial Equality,ORG,https://en.wikipedia.org/wiki/Machine_learning
Comprehensive AI Rendering and Design Capabilities,ORG,https://www.archivinci.com/blogs/ai-for-urban-planning
"Computation, Appearance,",ORG,https://en.wikipedia.org/wiki/Computational_design
Computational Design |,ORG,https://en.wikipedia.org/wiki/Computational_design
Computational Economics.,ORG,https://en.wikipedia.org/wiki/Machine_learning
Computational Logic,ORG,https://en.wikipedia.org/wiki/Machine_learning
Computer Aided Design and Manufacturing,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Computer Networks,ORG,https://en.wikipedia.org/wiki/Simulation
Computer Science,ORG,https://en.wikipedia.org/wiki/Machine_learning
Computer Science Division,ORG,https://drarch.org/index.php/drarch/article/view/139
Computer Tech Reviews,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Computer and Information Science Department,ORG,https://en.wikipedia.org/wiki/Machine_learning
Computers & Education,ORG,https://en.wikipedia.org/wiki/Simulation
Computing Science and Statistics,ORG,https://en.wikipedia.org/wiki/Machine_learning
"Conrads, U.",ORG,https://drarch.org/index.php/drarch/article/view/139
ConstructionWeekOnline.com,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Cooper Jeffery B,ORG,https://en.wikipedia.org/wiki/Simulation
"Corbusier, L.",ORG,https://drarch.org/index.php/drarch/article/view/139
CorelCAD,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Cornell & NTT's Physical Neural Networks,ORG,https://en.wikipedia.org/wiki/Machine_learning
Cornell University Library,ORG,https://en.wikipedia.org/wiki/Machine_learning
Cornell:,ORG,https://en.wikipedia.org/wiki/Machine_learning
Corps of Engineers Pilots COBie,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Couvreur P,ORG,https://en.wikipedia.org/wiki/Simulation
Critical Research in Digital Architecture,ORG,https://en.wikipedia.org/wiki/Computational_design
"Curran Associates, Inc.",ORG,https://en.wikipedia.org/wiki/Machine_learning
"Curran Associates, Inc.",ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Cybernetics and Systems,ORG,https://en.wikipedia.org/wiki/Machine_learning
Czech BIM Council,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
D. Appleton and Company,ORG,https://en.wikipedia.org/wiki/Neural_network
DBpedia,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Dahua Technology,ORG,https://en.wikipedia.org/wiki/Smart_city
Daily Commercial News,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Daily Energy Insider,ORG,https://en.wikipedia.org/wiki/Smart_city
Dassault Systèmes,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Datamation,ORG,https://en.wikipedia.org/wiki/Simulation
Deakin,ORG,https://en.wikipedia.org/wiki/Smart_city
Deakin University,ORG,https://en.wikipedia.org/wiki/Generative_design
DeepMind,ORG,https://en.wikipedia.org/wiki/Machine_learning
Del Signore,ORG,https://en.wikipedia.org/wiki/Smart_city
Delmar,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Deloitte,ORG,https://en.wikipedia.org/wiki/Smart_city
"Department for Business, Innovation and Skills",ORG,https://en.wikipedia.org/wiki/Smart_city
Department for Public Expenditure and Reform,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Department of Computer Science,ORG,https://en.wikipedia.org/wiki/Computational_design
Department of Computer Science,ORG,https://en.wikipedia.org/wiki/Machine_learning
Department of Public Expenditure and Reform,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Department of Sustainability and Environment,ORG,https://en.wikipedia.org/wiki/Smart_city
Design Computing and Cognition ',ORG,https://en.wikipedia.org/wiki/Computational_design
Design and Computation,ORG,https://en.wikipedia.org/wiki/Computational_design
Design and Computation[3] group,ORG,https://en.wikipedia.org/wiki/Computational_design
Development Bureau,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Diabetes & Metabolic Syndrome,ORG,https://en.wikipedia.org/wiki/Machine_learning
Diffbot,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Digitaalehituse Klaster,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Digital Construction Today,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Digital Construction in Lithuania,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Directorate-General for Communication,ORG,https://en.wikipedia.org/wiki/Smart_city
Discovery,ORG,https://en.wikipedia.org/wiki/Machine_learning
Disney,ORG,https://en.wikipedia.org/wiki/Simulation
Distributed Interactive Simulation Systems for Simulation and Training in the Aerospace Environment,ORG,https://en.wikipedia.org/wiki/Simulation
Doktorsavhandlingar vid Chalmers,ORG,https://en.wikipedia.org/wiki/Simulation
"Doukari, O.",ORG,https://drarch.org/index.php/drarch/article/view/139
Duke Magazine,ORG,https://en.wikipedia.org/wiki/Simulation
EAGLE,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
EASA,ORG,https://en.wikipedia.org/wiki/Simulation
ECCV,ORG,https://en.wikipedia.org/wiki/Machine_learning
EHEST,ORG,https://en.wikipedia.org/wiki/Simulation
ERANet,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
ERDC,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
ESP,ORG,https://en.wikipedia.org/wiki/Simulation
ESPN,ORG,https://en.wikipedia.org/wiki/Simulation
ETFA,ORG,https://drarch.org/index.php/drarch/article/view/139
"Eastman, et al",ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Economist,ORG,https://en.wikipedia.org/wiki/Simulation
Eder-Van Hook,ORG,https://en.wikipedia.org/wiki/Simulation
"ElBatran, R. M.",ORG,https://drarch.org/index.php/drarch/article/view/139
Ellis Horwood Series in Artificial Intelligence,ORG,https://en.wikipedia.org/wiki/Machine_learning
Elsevier,ORG,https://en.wikipedia.org/wiki/Smart_city
Elsevier,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Elsevier,ORG,https://en.wikipedia.org/wiki/Simulation
Elsevier Science,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Elsevier Science Direct,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Emerald,ORG,https://en.wikipedia.org/wiki/Smart_city
Emerald Publishing Limited,ORG,https://en.wikipedia.org/wiki/Smart_city
Encyclopedia Britannica,ORG,https://en.wikipedia.org/wiki/Simulation
Encyclopedia of Computer Science,ORG,https://en.wikipedia.org/wiki/Simulation
Encyclopedia of Database Systems,ORG,https://en.wikipedia.org/wiki/Machine_learning
Energies,ORG,https://drarch.org/index.php/drarch/article/view/139
Energy Research & Social Science,ORG,https://en.wikipedia.org/wiki/Smart_city
Energy and Buildings,ORG,https://drarch.org/index.php/drarch/article/view/139
Energy for Sustainable Development,ORG,https://drarch.org/index.php/drarch/article/view/139
Engineer Research & Development Center,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Engineering Applications of Artificial Intelligence,ORG,https://en.wikipedia.org/wiki/Machine_learning
Engineering Drawing & Design,ORG,https://en.wikipedia.org/wiki/Computer-aided_design
Enterprise Estonia,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
Environment and Urbanization,ORG,https://en.wikipedia.org/wiki/Smart_city
Environmental Sustainability and Utilities,ORG,https://www.archivinci.com/blogs/ai-for-urban-planning
Erciyes Üniversitesi Fen Bilimleri Enstitüsü Fen Bilimleri Dergisi,ORG,https://drarch.org/index.php/drarch/article/view/139
Ericsson,ORG,https://en.wikipedia.org/wiki/Smart_city
Europe,ORG,https://en.wikipedia.org/wiki/Smart_city
European BIM,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
European Chamber of Commerce,ORG,https://en.wikipedia.org/wiki/Smart_city
European Commission,ORG,https://en.wikipedia.org/wiki/Smart_city
European Helicopter Safety Team,ORG,https://en.wikipedia.org/wiki/Simulation
European Journal of Molecular & Clinical Medicine,ORG,https://en.wikipedia.org/wiki/Smart_city
European Physical Journal,ORG,https://en.wikipedia.org/wiki/Smart_city
European Structural and Investment Funds,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
European Union Aviation Safety Agency,ORG,https://en.wikipedia.org/wiki/Simulation
Everand,ORG,https://en.wikipedia.org/wiki/Smart_city
Expatriate Lifestyle,ORG,https://en.wikipedia.org/wiki/Smart_city
FEC-Unicamp,ORG,https://en.wikipedia.org/wiki/Computational_design
Facebook,ORG,https://en.wikipedia.org/wiki/Knowledge_graph
Facilities Manager,ORG,https://en.wikipedia.org/wiki/Building_information_modeling
"Faculties of Architecture, Engineering and Computer",ORG,https://en.wikipedia.org/wiki/Computational_design
"Faculty of Architecture, Building and Planning",ORG,https://en.wikipedia.org/wiki/Computational_design
