subject,relation,object,subject_uri,relation_uri,object_uri,object_type
BuildSmart,archive,BCA,http://example.org/entity/BuildSmart,http://example.org/relation/archive,http://example.org/entity/BCA,entity
BuildSmart,archive,the Wayback Machine,http://example.org/entity/BuildSmart,http://example.org/relation/archive,http://example.org/entity/the_Wayback_Machine,entity
Building and Construction Authority,announce,BCA,http://example.org/entity/Building_and_Construction_Authority,http://example.org/relation/announce,http://example.org/entity/BCA,entity
BuildingSmart Hong Kong,inaugurate,Hong Kong,http://example.org/entity/BuildingSmart_Hong_Kong,http://example.org/relation/inaugurate,http://example.org/entity/Hong_Kong,entity
BuildingSmart Hong Kong,inaugurate,late April 2012.[62,http://example.org/entity/BuildingSmart_Hong_Kong,http://example.org/relation/inaugurate,http://example.org/entity/late_April_2012.%5B62,entity
C. A. Brebbia,digitalArchitectureConstructionAbstract,S. Hatzellis,http://example.org/entity/C._A._Brebbia,http://example.org/relation/digitalArchitectureConstructionAbstract,http://example.org/entity/S._Hatzellis,entity
C. A. Brebbia,digitalArchitectureConstructionAbstract,University of Technology,http://example.org/entity/C._A._Brebbia,http://example.org/relation/digitalArchitectureConstructionAbstract,http://example.org/entity/University_of_Technology,entity
CAEWatch,archive,"September 12, 2011",http://example.org/entity/CAEWatch,http://example.org/relation/archive,http://example.org/entity/September_12%2C_2011,entity
CANBIM,found,the Institute for BIM,http://example.org/entity/CANBIM,http://example.org/relation/found,http://example.org/entity/the_Institute_for_BIM,entity
CDBB,launch,the BSI Group,http://example.org/entity/CDBB,http://example.org/relation/launch,http://example.org/entity/the_BSI_Group,entity
CDBB,launch,the UK BIM Alliance[a,http://example.org/entity/CDBB,http://example.org/relation/launch,http://example.org/entity/the_UK_BIM_Alliance%5Ba,entity
CDBB,launch,the UK BIM Framework,http://example.org/entity/CDBB,http://example.org/relation/launch,http://example.org/entity/the_UK_BIM_Framework,entity
CIA,incorporate,Wikidata,http://example.org/entity/CIA,http://example.org/relation/incorporate,http://example.org/entity/Wikidata,entity
CRIDA,include,"Faculty of Architecture, Building and Planning",http://example.org/entity/CRIDA,http://example.org/relation/include,http://example.org/entity/Faculty_of_Architecture%2C_Building_and_Planning,entity
CRIDA,include,University of Melbourne,http://example.org/entity/CRIDA,http://example.org/relation/include,http://example.org/entity/University_of_Melbourne,entity
CSTB,supersede,France,http://example.org/entity/CSTB,http://example.org/relation/supersede,http://example.org/entity/France,entity
CT197-BIM,create,Portugal,http://example.org/entity/CT197-BIM,http://example.org/relation/create,http://example.org/entity/Portugal,entity
Cambridge,base,Centre for Digital Built Britain,http://example.org/entity/Cambridge,http://example.org/relation/base,http://example.org/entity/Centre_for_Digital_Built_Britain,entity
Cambridge,base,December 2017,http://example.org/entity/Cambridge,http://example.org/relation/base,http://example.org/entity/December_2017,entity
Cambridge,reprint,1991,http://example.org/entity/Cambridge,http://example.org/relation/reprint,,literal
Cambridge,reprint,MA,http://example.org/entity/Cambridge,http://example.org/relation/reprint,http://example.org/entity/MA,entity
Canada,found,the Institute for BIM,http://example.org/entity/Canada,http://example.org/relation/found,http://example.org/entity/the_Institute_for_BIM,entity
Canada,paper,Bank of Canada,http://example.org/entity/Canada,http://example.org/relation/paper,http://example.org/entity/Bank_of_Canada,entity
Canada,support,CANBIM,http://example.org/entity/Canada,http://example.org/relation/support,http://example.org/entity/CANBIM,entity
Canada,support,the Canada BIM Council,http://example.org/entity/Canada,http://example.org/relation/support,http://example.org/entity/the_Canada_BIM_Council,entity
Carnegie Mellon,include,Department of Computer Science,http://example.org/entity/Carnegie_Mellon,http://example.org/relation/include,http://example.org/entity/Department_of_Computer_Science,entity
Carnegie Mellon,include,University College London,http://example.org/entity/Carnegie_Mellon,http://example.org/relation/include,http://example.org/entity/University_College_London,entity
Celestino Soddu,paper,Generative Art Design Papers,http://example.org/entity/Celestino_Soddu,http://example.org/relation/paper,http://example.org/entity/Generative_Art_Design_Papers,entity
Centre for Digital Built Britain,announce,December 2017,http://example.org/entity/Centre_for_Digital_Built_Britain,http://example.org/relation/announce,http://example.org/entity/December_2017,entity
Centre for Digital Built Britain,announce,early 2018.[108,http://example.org/entity/Centre_for_Digital_Built_Britain,http://example.org/relation/announce,http://example.org/entity/early_2018.%5B108,entity
Chan,enable,3 April 2017,http://example.org/entity/Chan,http://example.org/relation/enable,http://example.org/entity/3_April_2017,entity
Chan,enable,Karin,http://example.org/entity/Chan,http://example.org/relation/enable,http://example.org/entity/Karin,entity
Chicoutimi,researchTeamOutdoorResearch,Laboratoire d'Expertise et de Recherche en Plein Air,http://example.org/entity/Chicoutimi,http://example.org/relation/researchTeamOutdoorResearch,http://example.org/entity/Laboratoire_d%27Expertise_et_de_Recherche_en_Plein_Air,entity
China,during,Eleventh,http://example.org/entity/China,http://example.org/relation/during,http://example.org/entity/Eleventh,entity
China,during,Five-Year Plan,http://example.org/entity/China,http://example.org/relation/during,http://example.org/entity/Five-Year_Plan,entity
China,include,2014-2020,http://example.org/entity/China,http://example.org/relation/include,http://example.org/entity/2014-2020,entity
Christmas,themeAround,Santa Claus,http://example.org/entity/Christmas,http://example.org/relation/themeAround,http://example.org/entity/Santa_Claus,entity
Cisco,launch,Deloitte,http://example.org/entity/Cisco,http://example.org/relation/launch,http://example.org/entity/Deloitte,entity
Cisco,launch,Ericsson,http://example.org/entity/Cisco,http://example.org/relation/launch,http://example.org/entity/Ericsson,entity
Cisco,launch,General Electric,http://example.org/entity/Cisco,http://example.org/relation/launch,http://example.org/entity/General_Electric,entity
Cisco,launch,IBM,http://example.org/entity/Cisco,http://example.org/relation/launch,http://example.org/entity/IBM,entity
Cisco,launch,Intel,http://example.org/entity/Cisco,http://example.org/relation/launch,http://example.org/entity/Intel,entity
Cisco Systems,establish,the Clinton Foundation,http://example.org/entity/Cisco_Systems,http://example.org/relation/establish,http://example.org/entity/the_Clinton_Foundation,entity
Commission for Racial Equality,find,St. George's Medical School,http://example.org/entity/Commission_for_Racial_Equality,http://example.org/relation/find,http://example.org/entity/St._George%27s_Medical_School,entity
Computational Logic,reprint,1991,http://example.org/entity/Computational_Logic,http://example.org/relation/reprint,,literal
Computational Logic,reprint,Cambridge,http://example.org/entity/Computational_Logic,http://example.org/relation/reprint,http://example.org/entity/Cambridge,entity
Computational Logic,reprint,MA,http://example.org/entity/Computational_Logic,http://example.org/relation/reprint,http://example.org/entity/MA,entity
Computational Logic,reprint,The MIT Press,http://example.org/entity/Computational_Logic,http://example.org/relation/reprint,http://example.org/entity/The_MIT_Press,entity
Critical Research in Digital Architecture,include,CRIDA,http://example.org/entity/Critical_Research_in_Digital_Architecture,http://example.org/relation/include,http://example.org/entity/CRIDA,entity
Critical Research in Digital Architecture,include,"Faculty of Architecture, Building and Planning",http://example.org/entity/Critical_Research_in_Digital_Architecture,http://example.org/relation/include,http://example.org/entity/Faculty_of_Architecture%2C_Building_and_Planning,entity
Critical Research in Digital Architecture,include,University of Melbourne,http://example.org/entity/Critical_Research_in_Digital_Architecture,http://example.org/relation/include,http://example.org/entity/University_of_Melbourne,entity
Czech Republic,establish,May 2011,http://example.org/entity/Czech_Republic,http://example.org/relation/establish,http://example.org/entity/May_2011,entity
DBpedia,focus,Freebase,http://example.org/entity/DBpedia,http://example.org/relation/focus,http://example.org/entity/Freebase,entity
DBpedia,focus,Wikipedia,http://example.org/entity/DBpedia,http://example.org/relation/focus,http://example.org/entity/Wikipedia,entity
DBpedia,found,Freebase,http://example.org/entity/DBpedia,http://example.org/relation/found,http://example.org/entity/Freebase,entity
DBpedia,introduce,Freebase,http://example.org/entity/DBpedia,http://example.org/relation/introduce,http://example.org/entity/Freebase,entity
Dahua Technology,market,Huawei,http://example.org/entity/Dahua_Technology,http://example.org/relation/market,http://example.org/entity/Huawei,entity
Dahua Technology,market,ZTE,http://example.org/entity/Dahua_Technology,http://example.org/relation/market,http://example.org/entity/ZTE,entity
Dassault Systèmes,dominate,PTC,http://example.org/entity/Dassault_Syst%C3%A8mes,http://example.org/relation/dominate,http://example.org/entity/PTC,entity
Dassault Systèmes,dominate,Siemens PLM Software,http://example.org/entity/Dassault_Syst%C3%A8mes,http://example.org/relation/dominate,http://example.org/entity/Siemens_PLM_Software,entity
David K. Owens,formerExecutiveVicePresident,the Edison Electric Institute,http://example.org/entity/David_K._Owens,http://example.org/relation/formerExecutiveVicePresident,http://example.org/entity/the_Edison_Electric_Institute,entity
David Rumelhart,continue,Geoffrey Hinton,http://example.org/entity/David_Rumelhart,http://example.org/relation/continue,http://example.org/entity/Geoffrey_Hinton,entity
Deakin,hamper,Al Waer,http://example.org/entity/Deakin,http://example.org/relation/hamper,http://example.org/entity/Al_Waer,entity
December 2011,approve,National Institute of Building Sciences,http://example.org/entity/December_2011,http://example.org/relation/approve,http://example.org/entity/National_Institute_of_Building_Sciences,entity
December 2011,approve,US,http://example.org/entity/December_2011,http://example.org/relation/approve,http://example.org/entity/US,entity
December 2015,germanMinisterTransport,Alexander Dobrindt,http://example.org/entity/December_2015,http://example.org/relation/germanMinisterTransport,http://example.org/entity/Alexander_Dobrindt,entity
December 2017,launch,early 2018.[108,http://example.org/entity/December_2017,http://example.org/relation/launch,http://example.org/entity/early_2018.%5B108,entity
Deloitte,launch,Ericsson,http://example.org/entity/Deloitte,http://example.org/relation/launch,http://example.org/entity/Ericsson,entity
Deloitte,launch,General Electric,http://example.org/entity/Deloitte,http://example.org/relation/launch,http://example.org/entity/General_Electric,entity
Deloitte,launch,IBM,http://example.org/entity/Deloitte,http://example.org/relation/launch,http://example.org/entity/IBM,entity
Deloitte,launch,Intel,http://example.org/entity/Deloitte,http://example.org/relation/launch,http://example.org/entity/Intel,entity
Department of Computer Science,include,University College London,http://example.org/entity/Department_of_Computer_Science,http://example.org/relation/include,http://example.org/entity/University_College_London,entity
Design and Computation,know,MIT,http://example.org/entity/Design_and_Computation,http://example.org/relation/know,http://example.org/entity/MIT,entity
Design and Computation,know,the Massachusetts Institute of Technology,http://example.org/entity/Design_and_Computation,http://example.org/relation/know,http://example.org/entity/the_Massachusetts_Institute_of_Technology,entity
Digitaalehituse Klaster,form,2015,http://example.org/entity/Digitaalehituse_Klaster,http://example.org/relation/form,,literal
Digital Construction in Lithuania,hold,2012,http://example.org/entity/Digital_Construction_in_Lithuania,http://example.org/relation/hold,,literal
Digital Construction in Lithuania,hold,annually,http://example.org/entity/Digital_Construction_in_Lithuania,http://example.org/relation/hold,http://example.org/entity/annually,entity
Disney,follow,Universal,http://example.org/entity/Disney,http://example.org/relation/follow,http://example.org/entity/Universal,entity
Domingos,chapter,2015,http://example.org/entity/Domingos,http://example.org/relation/chapter,,literal
Duda,continue,Hart,http://example.org/entity/Duda,http://example.org/relation/continue,http://example.org/entity/Hart,entity
ERANet,project,FinSESCo,http://example.org/entity/ERANet,http://example.org/relation/project,http://example.org/entity/FinSESCo,entity
Economist,provide,2012,http://example.org/entity/Economist,http://example.org/relation/provide,,literal
Eder-Van Hook,note,2004,http://example.org/entity/Eder-Van_Hook,http://example.org/relation/note,,literal
Edward Bellamy,include,Frank Lloyd Wright,http://example.org/entity/Edward_Bellamy,http://example.org/relation/include,http://example.org/entity/Frank_Lloyd_Wright,entity
Edward Bellamy,include,Le Corbusier.[45][49,http://example.org/entity/Edward_Bellamy,http://example.org/relation/include,http://example.org/entity/Le_Corbusier.%5B45%5D%5B49,entity
Edward L.,get,Berry,http://example.org/entity/Edward_L.,http://example.org/relation/get,http://example.org/entity/Berry,entity
Edward L.,get,Christopher R.,http://example.org/entity/Edward_L.,http://example.org/relation/get,http://example.org/entity/Christopher_R.,entity
Ehrlinger,retrieve,2016,http://example.org/entity/Ehrlinger,http://example.org/relation/retrieve,,literal
Ehrlinger,retrieve,Lisa,http://example.org/entity/Ehrlinger,http://example.org/relation/retrieve,http://example.org/entity/Lisa,entity
Ehrlinger,retrieve,Wolfram,http://example.org/entity/Ehrlinger,http://example.org/relation/retrieve,http://example.org/entity/Wolfram,entity
Ehrlinger,retrieve,Wöß,http://example.org/entity/Ehrlinger,http://example.org/relation/retrieve,http://example.org/entity/W%C3%B6%C3%9F,entity
Ehud Y.,archive,21 August 2021,http://example.org/entity/Ehud_Y.,http://example.org/relation/archive,http://example.org/entity/21_August_2021,entity
Ehud Y.,archive,the Wayback Machine,http://example.org/entity/Ehud_Y.,http://example.org/relation/archive,http://example.org/entity/the_Wayback_Machine,entity
Erich,detection,Encyclopedia of Database Systems,http://example.org/entity/Erich,http://example.org/relation/detection,http://example.org/entity/Encyclopedia_of_Database_Systems,entity
Ericsson,launch,General Electric,http://example.org/entity/Ericsson,http://example.org/relation/launch,http://example.org/entity/General_Electric,entity
Ericsson,launch,IBM,http://example.org/entity/Ericsson,http://example.org/relation/launch,http://example.org/entity/IBM,entity
Ericsson,launch,Intel,http://example.org/entity/Ericsson,http://example.org/relation/launch,http://example.org/entity/Intel,entity
Estonia,digitalConstructionCluster,Digitaalehituse Klaster,http://example.org/entity/Estonia,http://example.org/relation/digitalConstructionCluster,http://example.org/entity/Digitaalehituse_Klaster,entity
Estonia,form,2015,http://example.org/entity/Estonia,http://example.org/relation/form,,literal
European BIM,show,France,http://example.org/entity/European_BIM,http://example.org/relation/show,http://example.org/entity/France,entity
European Structural and Investment Funds,through,Enterprise Estonia,http://example.org/entity/European_Structural_and_Investment_Funds,http://example.org/relation/through,http://example.org/entity/Enterprise_Estonia,entity
Facebook,include,Airbnb,http://example.org/entity/Facebook,http://example.org/relation/include,http://example.org/entity/Airbnb,entity
Facebook,include,Amazon,http://example.org/entity/Facebook,http://example.org/relation/include,http://example.org/entity/Amazon,entity
Facebook,include,LinkedIn,http://example.org/entity/Facebook,http://example.org/relation/include,http://example.org/entity/LinkedIn,entity
Facebook,include,Microsoft,http://example.org/entity/Facebook,http://example.org/relation/include,http://example.org/entity/Microsoft,entity
Facebook,include,Uber,http://example.org/entity/Facebook,http://example.org/relation/include,http://example.org/entity/Uber,entity
"Faculty of Architecture, Building and Planning",include,Carnegie Mellon,http://example.org/entity/Faculty_of_Architecture%2C_Building_and_Planning,http://example.org/relation/include,http://example.org/entity/Carnegie_Mellon,entity
"Faculty of Architecture, Building and Planning",include,School of Architecture,http://example.org/entity/Faculty_of_Architecture%2C_Building_and_Planning,http://example.org/relation/include,http://example.org/entity/School_of_Architecture,entity
"Faculty of Architecture, Building and Planning",include,University of Melbourne,http://example.org/entity/Faculty_of_Architecture%2C_Building_and_Planning,http://example.org/relation/include,http://example.org/entity/University_of_Melbourne,entity
February 2015,summit,Barcelona,http://example.org/entity/February_2015,http://example.org/relation/summit,http://example.org/entity/Barcelona,entity
February 2015,summitProfessional,Spain,http://example.org/entity/February_2015,http://example.org/relation/summitProfessional,http://example.org/entity/Spain,entity
February 2016,recommend,Infrastructure Australia,http://example.org/entity/February_2016,http://example.org/relation/recommend,http://example.org/entity/Infrastructure_Australia,entity
Feng,see,"January 9, 2022",http://example.org/entity/Feng,http://example.org/relation/see,http://example.org/entity/January_9%2C_2022,entity
Feng,see,Shen,http://example.org/entity/Feng,http://example.org/relation/see,http://example.org/entity/Shen,entity
Feng,see,Zheng,http://example.org/entity/Feng,http://example.org/relation/see,http://example.org/entity/Zheng,entity
Ford,use,« Siemens PLM Software Blog,http://example.org/entity/Ford,http://example.org/relation/use,http://example.org/entity/%C2%AB_Siemens_PLM_Software_Blog,entity
France,lastPlaceGovernmentSupport,2017,http://example.org/entity/France,http://example.org/relation/lastPlaceGovernmentSupport,,literal
Francis Bacon,fade,1597,http://example.org/entity/Francis_Bacon,http://example.org/relation/fade,,literal
Frank Lloyd Wright,include,Le Corbusier.[45][49,http://example.org/entity/Frank_Lloyd_Wright,http://example.org/relation/include,http://example.org/entity/Le_Corbusier.%5B45%5D%5B49,entity
Friedman,view,1998,http://example.org/entity/Friedman,http://example.org/relation/view,,literal
Friedman,view,Jerome H.,http://example.org/entity/Friedman,http://example.org/relation/view,http://example.org/entity/Jerome_H.,entity
Fuller,explanationSynergeticGeometry,R. Buckminster Fuller,http://example.org/entity/Fuller,http://example.org/relation/explanationSynergeticGeometry,http://example.org/entity/R._Buckminster_Fuller,entity
G.A. van Nederveen,appear,F. P. Tolman.[16,http://example.org/entity/G.A._van_Nederveen,http://example.org/relation/appear,http://example.org/entity/F._P._Tolman.%5B16,entity
GMW,employee,Jonathan Ingram,http://example.org/entity/GMW,http://example.org/relation/employee,http://example.org/entity/Jonathan_Ingram,entity
General Electric,launch,IBM,http://example.org/entity/General_Electric,http://example.org/relation/launch,http://example.org/entity/IBM,entity
General Electric,launch,Intel,http://example.org/entity/General_Electric,http://example.org/relation/launch,http://example.org/entity/Intel,entity
Georgia Tech,approve,the American Institute of Steel Construction,http://example.org/entity/Georgia_Tech,http://example.org/relation/approve,http://example.org/entity/the_American_Institute_of_Steel_Construction,entity
Gerhard Schmitt,choose,Birger Sevaldson,http://example.org/entity/Gerhard_Schmitt,http://example.org/relation/choose,http://example.org/entity/Birger_Sevaldson,entity
Germany,confirm,2020,http://example.org/entity/Germany,http://example.org/relation/confirm,,literal
Germany,say,two to three years,http://example.org/entity/Germany,http://example.org/relation/say,http://example.org/entity/two_to_three_years,entity
Germany,yearBehind,The Netherlands,http://example.org/entity/Germany,http://example.org/relation/yearBehind,http://example.org/entity/The_Netherlands,entity
Germany,yearBehind,UK,http://example.org/entity/Germany,http://example.org/relation/yearBehind,http://example.org/entity/UK,entity
Glaeser,get,Berry,http://example.org/entity/Glaeser,http://example.org/relation/get,http://example.org/entity/Berry,entity
Glaeser,get,Christopher R.,http://example.org/entity/Glaeser,http://example.org/relation/get,http://example.org/entity/Christopher_R.,entity
Glaeser,get,Edward L.,http://example.org/entity/Glaeser,http://example.org/relation/get,http://example.org/entity/Edward_L.,entity
Google,achieve,Harvard U,http://example.org/entity/Google,http://example.org/relation/achieve,http://example.org/entity/Harvard_U,entity
Google,achieve,Purdue,http://example.org/entity/Google,http://example.org/relation/achieve,http://example.org/entity/Purdue,entity
Google,associate,Bing,http://example.org/entity/Google,http://example.org/relation/associate,http://example.org/entity/Bing,entity
Google,associate,Yahoo,http://example.org/entity/Google,http://example.org/relation/associate,http://example.org/entity/Yahoo,entity
Google,include,IBM,http://example.org/entity/Google,http://example.org/relation/include,http://example.org/entity/IBM,entity
Google,introduce,DBpedia,http://example.org/entity/Google,http://example.org/relation/introduce,http://example.org/entity/DBpedia,entity
Google,introduce,Freebase,http://example.org/entity/Google,http://example.org/relation/introduce,http://example.org/entity/Freebase,entity
Google,use,LinkedIn,http://example.org/entity/Google,http://example.org/relation/use,http://example.org/entity/LinkedIn,entity
Google,use,Microsoft,http://example.org/entity/Google,http://example.org/relation/use,http://example.org/entity/Microsoft,entity
Google Cloud AI,serviceLargeScaleMachine,Google,http://example.org/entity/Google_Cloud_AI,http://example.org/relation/serviceLargeScaleMachine,http://example.org/entity/Google,entity
Gordon Plotkin,lay,Ehud Shapiro,http://example.org/entity/Gordon_Plotkin,http://example.org/relation/lay,http://example.org/entity/Ehud_Shapiro,entity
Graphisoft,acknowledge,Jonathan Ingram,http://example.org/entity/Graphisoft,http://example.org/relation/acknowledge,http://example.org/entity/Jonathan_Ingram,entity
Graphisoft,developThan,Laiserin,http://example.org/entity/Graphisoft,http://example.org/relation/developThan,http://example.org/entity/Laiserin,entity
Graphisoft,founder,Gábor Bojár,http://example.org/entity/Graphisoft,http://example.org/relation/founder,http://example.org/entity/G%C3%A1bor_Boj%C3%A1r,entity
Graphisoft,otherIndustryObserver200320Unreliable,Jerry Laiserin,http://example.org/entity/Graphisoft,http://example.org/relation/otherIndustryObserver200320Unreliable,http://example.org/entity/Jerry_Laiserin,entity
Greg Lynn,choose,Gerhard Schmitt,http://example.org/entity/Greg_Lynn,http://example.org/relation/choose,http://example.org/entity/Gerhard_Schmitt,entity
Greg Lynn,choose,Greg Lynn FORM,http://example.org/entity/Greg_Lynn,http://example.org/relation/choose,http://example.org/entity/Greg_Lynn_FORM,entity
Greg Lynn,choose,Jacob van Rijs,http://example.org/entity/Greg_Lynn,http://example.org/relation/choose,http://example.org/entity/Jacob_van_Rijs,entity
Greg Lynn,choose,MVRDV,http://example.org/entity/Greg_Lynn,http://example.org/relation/choose,http://example.org/entity/MVRDV,entity
Greg Lynn FORM,choose,Birger Sevaldson,http://example.org/entity/Greg_Lynn_FORM,http://example.org/relation/choose,http://example.org/entity/Birger_Sevaldson,entity
Greg Lynn FORM,choose,Gerhard Schmitt,http://example.org/entity/Greg_Lynn_FORM,http://example.org/relation/choose,http://example.org/entity/Gerhard_Schmitt,entity
Greg Lynn FORM,choose,Jacob van Rijs,http://example.org/entity/Greg_Lynn_FORM,http://example.org/relation/choose,http://example.org/entity/Jacob_van_Rijs,entity
Greg Lynn FORM,choose,MVRDV,http://example.org/entity/Greg_Lynn_FORM,http://example.org/relation/choose,http://example.org/entity/MVRDV,entity
Gábor Bojár,acknowledge,Jonathan Ingram,http://example.org/entity/G%C3%A1bor_Boj%C3%A1r,http://example.org/relation/acknowledge,http://example.org/entity/Jonathan_Ingram,entity
Hamstra,etAl,2013,http://example.org/entity/Hamstra,http://example.org/relation/etAl,,literal
Helsinki,planCarbonNeutral,2030,http://example.org/entity/Helsinki,http://example.org/relation/planCarbonNeutral,,literal
Hong Kong,inaugurate,late April 2012.[62,http://example.org/entity/Hong_Kong,http://example.org/relation/inaugurate,http://example.org/entity/late_April_2012.%5B62,entity
Hong Kong,introduce,2006,http://example.org/entity/Hong_Kong,http://example.org/relation/introduce,,literal
Hong Kong,introduce,the Hong Kong Housing Authority,http://example.org/entity/Hong_Kong,http://example.org/relation/introduce,http://example.org/entity/the_Hong_Kong_Housing_Authority,entity
Huawei,market,ZTE,http://example.org/entity/Huawei,http://example.org/relation/market,http://example.org/entity/ZTE,entity
IBIMA,found,2012,http://example.org/entity/IBIMA,http://example.org/relation/found,,literal
IBIMA,found,Iran,http://example.org/entity/IBIMA,http://example.org/relation/found,http://example.org/entity/Iran,entity
IBM,failAfter,years,http://example.org/entity/IBM,http://example.org/relation/failAfter,http://example.org/entity/years,entity
IBM,include,Google,http://example.org/entity/IBM,http://example.org/relation/include,http://example.org/entity/Google,entity
IBM,launch,Intel,http://example.org/entity/IBM,http://example.org/relation/launch,http://example.org/entity/Intel,entity
IBM,recommend,STAT,http://example.org/entity/IBM,http://example.org/relation/recommend,http://example.org/entity/STAT,entity
IBM,recommend,Watson,http://example.org/entity/IBM,http://example.org/relation/recommend,http://example.org/entity/Watson,entity
IDC,forecast,2022,http://example.org/entity/IDC,http://example.org/relation/forecast,,literal
Innovation,automate,Helsinki,http://example.org/entity/Innovation,http://example.org/relation/automate,http://example.org/entity/Helsinki,entity
Innovation,planCarbonNeutral,2030,http://example.org/entity/Innovation,http://example.org/relation/planCarbonNeutral,,literal
Institute of Standards and Technology,estimate,NIST,http://example.org/entity/Institute_of_Standards_and_Technology,http://example.org/relation/estimate,http://example.org/entity/NIST,entity
Institute of Standards and Technology,estimate,annually,http://example.org/entity/Institute_of_Standards_and_Technology,http://example.org/relation/estimate,http://example.org/entity/annually,entity
Iran,include,Amirkabir University of Technology.[67,http://example.org/entity/Iran,http://example.org/relation/include,http://example.org/entity/Amirkabir_University_of_Technology.%5B67,entity
Iran,include,the Civil and Environmental Engineering Department,http://example.org/entity/Iran,http://example.org/relation/include,http://example.org/entity/the_Civil_and_Environmental_Engineering_Department,entity
Iran,preliminaryResult,September 2016,http://example.org/entity/Iran,http://example.org/relation/preliminaryResult,http://example.org/entity/September_2016,entity
Ireland,pilot,Department for Public Expenditure and Reform,http://example.org/entity/Ireland,http://example.org/relation/pilot,http://example.org/entity/Department_for_Public_Expenditure_and_Reform,entity
Ireland,pilot,November 2017,http://example.org/entity/Ireland,http://example.org/relation/pilot,http://example.org/entity/November_2017,entity
J.-L. Lassez,reprint,Computational Logic,http://example.org/entity/J.-L._Lassez,http://example.org/relation/reprint,http://example.org/entity/Computational_Logic,entity
J.-L. Lassez,reprint,Plotkin,http://example.org/entity/J.-L._Lassez,http://example.org/relation/reprint,http://example.org/entity/Plotkin,entity
J.-L. Lassez,reprint,The MIT Press,http://example.org/entity/J.-L._Lassez,http://example.org/relation/reprint,http://example.org/entity/The_MIT_Press,entity
JIA,release,2012,http://example.org/entity/JIA,http://example.org/relation/release,,literal
Jacob van Rijs,choose,Birger Sevaldson,http://example.org/entity/Jacob_van_Rijs,http://example.org/relation/choose,http://example.org/entity/Birger_Sevaldson,entity
Jacob van Rijs,choose,Gerhard Schmitt,http://example.org/entity/Jacob_van_Rijs,http://example.org/relation/choose,http://example.org/entity/Gerhard_Schmitt,entity
Jacob van Rijs,choose,MVRDV,http://example.org/entity/Jacob_van_Rijs,http://example.org/relation/choose,http://example.org/entity/MVRDV,entity
January 2017,followWithin,a year,http://example.org/entity/January_2017,http://example.org/relation/followWithin,http://example.org/entity/a_year,entity
January 2019,publish,ISO,http://example.org/entity/January_2019,http://example.org/relation/publish,http://example.org/entity/ISO,entity
Japan Institute of Architects,release,2012,http://example.org/entity/Japan_Institute_of_Architects,http://example.org/relation/release,,literal
Japan Institute of Architects,release,JIA,http://example.org/entity/Japan_Institute_of_Architects,http://example.org/relation/release,http://example.org/entity/JIA,entity
Jerome H.,view,1998,http://example.org/entity/Jerome_H.,http://example.org/relation/view,,literal
Jerry,foreword,Eastman,http://example.org/entity/Jerry,http://example.org/relation/foreword,http://example.org/entity/Eastman,entity
Jie,etAl,2020,http://example.org/entity/Jie,http://example.org/relation/etAl,,literal
John Fontana,pull,4 Dec 2007,http://example.org/entity/John_Fontana,http://example.org/relation/pull,http://example.org/entity/4_Dec_2007,entity
John Hopfield,continue,David Rumelhart,http://example.org/entity/John_Hopfield,http://example.org/relation/continue,http://example.org/entity/David_Rumelhart,entity
John Hopfield,continue,Geoffrey Hinton,http://example.org/entity/John_Hopfield,http://example.org/relation/continue,http://example.org/entity/Geoffrey_Hinton,entity
John Maeda,designNumber,2001,http://example.org/entity/John_Maeda,http://example.org/relation/designNumber,,literal
John Maeda,designNumber,MIT Press,http://example.org/entity/John_Maeda,http://example.org/relation/designNumber,http://example.org/entity/MIT_Press,entity
Jonathan Ingram,openLetterAdvanced,1986,http://example.org/entity/Jonathan_Ingram,http://example.org/relation/openLetterAdvanced,,literal
July 2015,meeting,Ministry of Infrastructure,http://example.org/entity/July_2015,http://example.org/relation/meeting,http://example.org/entity/Ministry_of_Infrastructure,entity
July 2015,meeting,Spain,http://example.org/entity/July_2015,http://example.org/relation/meeting,http://example.org/entity/Spain,entity
June 2011,publish,UK,http://example.org/entity/June_2011,http://example.org/relation/publish,http://example.org/entity/UK,entity
KCDC,know,the Design Lab,http://example.org/entity/KCDC,http://example.org/relation/know,http://example.org/entity/the_Design_Lab,entity
KCDC,know,the University of Sydney,http://example.org/entity/KCDC,http://example.org/relation/know,http://example.org/entity/the_University_of_Sydney,entity
Karin,enable,3 April 2017,http://example.org/entity/Karin,http://example.org/relation/enable,http://example.org/entity/3_April_2017,entity
Keinrath,prove,Bischof,http://example.org/entity/Keinrath,http://example.org/relation/prove,http://example.org/entity/Bischof,entity
Keinrath,prove,Pfurtscheller[30,http://example.org/entity/Keinrath,http://example.org/relation/prove,http://example.org/entity/Pfurtscheller%5B30,entity
Keinrath,prove,Scherer,http://example.org/entity/Keinrath,http://example.org/relation/prove,http://example.org/entity/Scherer,entity
La Comissió Construïm el Futur,transl,The Commission Building the Future,http://example.org/entity/La_Comissi%C3%B3_Constru%C3%AFm_el_Futur,http://example.org/relation/transl,http://example.org/entity/The_Commission_Building_the_Future,entity
Laiserin,archive,-07-08,http://example.org/entity/Laiserin,http://example.org/relation/archive,http://example.org/entity/-07-08,entity
Laiserin,archive,2017-07-04,http://example.org/entity/Laiserin,http://example.org/relation/archive,,literal
